company_name,company_phone,phone_length
薩摩亞商美律富聆股份有限公司台灣分公司嘉義門市,289131329,9
薩摩亞商群岳國際股份有限公司,223121385,9
薩摩亞商超強科技有限公司,287978988,9
薩能家具廠,426994059,9
薪傳保險經紀人股份有限公司,34283339,8
薪合峰企業有限公司,34200966,8
薪名環保有限公司,282831668,9
薪瑞有限公司,222803587,9
薹莊實業有限公司,33921998,8
藍世界牛仔店,809009149,9
藍京設計有限公司,225503336,9
藍光多媒體有限公司,423269291,9
藍寶美學牙醫診所,423263968,9
藍波水族器材有限公司,222658777,9
藍海樂活有限公司,34801718,8
藍灣有限公司,223318633,9
藍英銅器有限公司,47715170,8
藏品皇企業有限公司,229209577,9
藏愛婚紗攝影有限公司,227553795,9
藏賦實業有限公司,79744336,8
藝寶創意飾品有限公司,62989918,8
藝崴國際有限公司,227942268,9
藝新有限公司,422250118,9
藝林自粘標籤有限公司,222267788,9
藝流國際拍賣股份有限公司,223225881,9
藝美照明有限公司,921924822,9
藝華科技股份有限公司,227010698,9
藝術家牙醫診所,228223698,9
藝術髮廊,72233888,8
藝豐企業社,35934208,8
藝點光電科技有限公司,63038270,8
藤勝數位科技企業社,75522935,8
藤川企業社,289882120,9
藤花科技有限公司,920661122,9
蘇?亞?股份有限公司,227948868,9
蘋信心文化事業有限公司,223123674,9
蘋果學苑公寓大夏管理委員會,35511166,8
蘩蓉環保有限公司,920155177,9
蘭溪美容股份有限公司,225535557,9
蘭陽企業有限公司,39903301,8
蘿雅蒂絲有限公司,424835566,9
號合隆紙器有限公司,224517889,9
虹升通信器材行,33323177,8
虹品企業有限公司,38510303,8
虹天科技有限公司,33280135,8
虹威國際企業有限公司,286421111,9
虹宇有限公司,287128646,9
虹府環保工程有限公司,492248996,9
虹德國際有限公司,289904057,9
虹達創新股份有限公司,222783655,9
虹鋼富企業有限公司,62326618,8
虹霖企業有限公司,422415528,9
虹韻國際貿易股份有限公司,223707099,9
蜂動有限公司,233933227,9
蜂鳥科技股份有限公司,227527717,9
蜜糖有限公司,222683260,9
蜜行館物業管理顧問有限公司,39509398,8
蝴彩工程行,919632359,9
融瑩企業社,422753337,9
融舜壓克力企業有限公司,37583288,8
融誼事業有限公司,222582218,9
融駿有限公司,229876957,9
螢展企業有限公司,222632773,9
蠔大力企業有限公司,34930641,8
行一汽車行,62434588,8
行健媒體科技股份有限公司,227909817,9
行健智科股份有限公司,228988686,9
行家五金百貨行,87361195,8
行政院農業委員會林務局東勢林區管理處,425150855,9
行易小客車租賃行,38221988,8
衍慶興業有限公司,75551877,8
衍繹影像有限公司,225111750,9
術倍科技股份有限公司,226917568,9
衛吾康工業有限公司,47716700,8
衡穎科技有限公司,423508983,9
衡陽貿易股份有限公司,225714982,9
衡隆國際有限公司,936665221,9
衣琳國際有限公司,33227763,8
衣賣文化有限公司,227731103,9
衫綺自動化機械有限公司,425365868,9
袁桂珠記帳士事務所,222566430,9
裔發實業股份有限公司,227919161,9
裕偉精業股份有限公司,286772478,9
裕元車業,47626110,8
裕勝機車行,76169063,8
裕品實業股份有限公司,79686833,8
裕坤營造有限公司,62050838,8
裕城電子有限公司,285316161,9
裕太企業有限公司,222677487,9
裕安科技股份有限公司,33220831,8
裕寶國際股份有限公司,229016611,9
裕尚機械股份有限公司,62533530,8
裕展汽車有限公司,979559685,9
裕展通運股份有限公司,78118210,8
裕峰鋼鋁有限公司,34221666,8
裕弘企業有限公司,222690038,9
裕拓科技有限公司,227361798,9
裕昌安全窗梯捲門工程,87771210,8
裕景國際有限公司,225817676,9
裕民風能航運股份有限公司,227338000,9
裕泰染化有限公司,226027156,9
裕泰機車行,422920178,9
裕泰電線電纜股份有限公司,226029555,9
裕溢開發股份有限公司,424362198,9
裕珩國際有限公司,227281778,9
裕發油脂股份有限公司,76121231,8
裕益機車行,55972477,8
裕祥電機股份有限公司,33382356,8
裕秦有限公司,33017813,8
裕竺工業有限公司,222688170,9
裕翔藥局,424836389,9
裕興工業股份有限公司,229910088,9
裕舜企業社,87074255,8
裕豐車業行,34508859,8
裕鄉有限公司,33254578,8
裕鋒鋼鐵有限公司,229997716,9
裕隆堂香舖,227900237,9
裕順企業社,33125747,8
裕順鑫企業社,981733688,9
裕馨國際食品科技有限公司,436008826,9
裕鵬物流股份有限公司,423504658,9
複裕商行,48221056,8
褒媄有限公司,225171885,9
西希國際有限公司,227973131,9
西盛電線電纜有限公司,222114333,9
西聯國際股份有限公司,33665010,8
西聯實業有限公司,87212355,8
西興黑板之家,62373709,8
西門卡菲有限公司,227237300,9
西門豆子食品行,223896622,9
西霸企業有限公司,222185467,9
西頓實業有限公司,227213567,9
西鹿實業股份有限公司,286671100,9
見恆企業有限公司,288099000,9
見承企業有限公司,227771811,9
見昇興業有限公司,227218215,9
見昌車業行,62204058,8
見智科技股份有限公司,35738255,8
見泰金屬科技有限公司,989510347,9
覓秘事業有限公司,62495338,8
覓馬食堂,77776128,8
視創科技股份有限公司,423508578,9
視影實業股份有限公司,227692979,9
視芯有限公司,225977588,9
視遠有限公司,73493375,8
觀念構成廣告企業社,34508828,8
觀泰橡膠有限公司,48394666,8
觀源國際有限公司,227282389,9
觀自在農業企業有限公司,38222653,8
觀音水素有限公司,286762799,9
觀音起重工程行,937121103,9
言永幸福美食屋,67233027,8
言辰有限公司,228137066,9
計量學科技研發有限公司,73855577,8
訊偉電信科技有限公司,229645775,9
訊力科技股份有限公司,282262008,9
訊想科技股份有限公司,227901790,9
訊捷有限公司,425666948,9
訊橋國際有限公司,222269099,9
設計迷有限公司,33573773,8
許世偉建築師事務所,227081877,9
許家班實業有限公司,222069950,9
許文明整形外科,63588088,8
許朝隆牙醫診所,73326027,8
許永盛機車行,227127913,9
証威國際興業有限公司,229312208,9
証昌油漆工程行,492235015,9
証興鐘錶股份有限公司,224237688,9
詠冠群企業有限公司,422065772,9
詠動科技股份有限公司,227370080,9
詠勝不動產經紀有限公司,437031899,9
詠嘉精密工業有限公司,222991159,9
詠存企業有限公司,492272229,9
詠安辦公家具有限公司,227946939,9
詠心實業有限公司,919999764,9
詠成水電工程行,34207185,8
詠承科技國際有限公司,223215788,9
詠捷星企業有限公司,227493388,9
詠新工業社,73897725,8
詠新真空成型有限公司,229959145,9
詠旺實業股份有限公司,226892893,9
詠曄股份有限公司,34908955,8
詠煌企業有限公司,62451601,8
詠發企業有限公司,66325069,8
詠發工程行,282951068,9
詠盈國際開發有限公司,226496308,9
詠盛機車行,424924942,9
詠絢管理顧問有限公司,221001568,9
詠綦實業股份有限公司,47510099,8
詠翔事務機器有限公司,48358820,8
詠翔焊接網廠有限公司,34971917,8
詠裕機車行,56972288,8
詠觀國際有限公司,223672278,9
詠証工程行,963660726,9
詠譯實業股份有限公司,33661868,8
詠賀交通股份有限公司,62557588,8
詠運股份有限公司,423930150,9
詠鑫科技股份有限公司,35110688,8
詠電水電工程有限公司,33789679,8
詠順車料行,35328137,8
詠馨婦產科診所,62835888,8
詠騰科技工業股份有限公司,282733300,9
詠鴻國際人力仲介有限公司,35241185,8
詩品控國際時尚股份有限公司,228668691,9
詮偉電纜股份有限公司,224933755,9
詮元企業有限公司,223640055,9
詮原金屬有限公司,227940806,9
詮友開發有限公司,225113861,9
詮國不動產開發有限公司,935266553,9
詮彬企業有限公司,225566638,9
詮德國際有限公司,87813979,8
詮曜興業有限公司,62555637,8
詮有國際開發有限公司,73845651,8
詮欣通信有限公司,228098595,9
詮王興業有限公司,422087226,9
詮璟實業有限公司,223367702,9
詮福拉鏈股份有限公司,426997345,9
詮立股份有限公司,226473356,9
詮興電子有限公司,37269907,8
詮誠聯合律師事務所,33019955,8
詮豐木業股份有限公司,425664216,9
詮越科技股份有限公司,222807875,9
詮陽貿易有限公司,225715228,9
詮隼科技股份有限公司,36681139,8
詰捷實業有限公司,422626770,9
詳嘉電鍍廠股份有限公司,62534460,8
詳昇金屬工業有限公司,47127279,8
詳暉工業股份有限公司,62530378,8
詳盛企業股份有限公司,57824234,8
詳芳營造有限公司,65975234,8
語城文化有限公司,227319319,9
語義系統有限公司,75368595,8
誠保國際有限公司,225368305,9
誠兌工業股份有限公司,77873488,8
誠全實業有限公司,229171956,9
誠基企業有限公司,422619816,9
誠大精密工業有限公司,76111308,8
誠宇國際股份有限公司,67822729,8
誠宜建設股份有限公司,35889898,8
誠峰建設有限公司,227052327,9
誠恭貿易有限公司,286846665,9
誠時國際有限公司,34563023,8
誠楷企業有限公司,289524670,9
誠正科技股份有限公司,222982799,9
誠正記帳士事務所,47226526,8
誠正電子有限公司,286472387,9
誠毅設計有限公司,910029278,9
誠泰工業科技股份有限公司,76955222,8
誠真文理短期補習班,542885200,9
誠祐企業有限公司,422822886,9
誠緯保險代理人有限公司,227775565,9
誠芯技術股份有限公司,286715658,9
誠芳專業刷具有限公司,228238895,9
誠藝企業有限公司,908158116,9
誠豐食品企業有限公司,800336700,9
誠貫有限公司,287717582,9
誠運國際有限公司,227755200,9
誠達實業社,62794365,8
誠鋒企業社,222836955,9
誠鋒科技有限公司,955598332,9
誠鎂印刷事業股份有限公司,232343010,9
誠鑠企業有限公司,227711100,9
誠鼎世紀環境科技有限公司,286603177,9
誠鼐實業社,73496328,8
誠龍人力仲介有限公司,52342666,8
誠龍精密鈑金股份有限公司,226086167,9
誼倡彩色印刷有限公司,229955758,9
誼凡有限公司,910026257,9
誼大實業有限公司,227129977,9
誼家企業社,87804276,8
誼德記帳士事務所,426633042,9
誼懋興業股份有限公司,425653650,9
誼福企業有限公司,73333185,8
誼豪股份有限公司,75369829,8
談麗貞地政士事務所,32615888,8
諦諾智金股份有限公司,226518383,9
諭昇機車行,492692991,9
諭達報關商業股份有限公司,73336839,8
諱銓科技有限公司,422059121,9
諶氏文創股份有限公司,286781381,9
諺暘開發有限公司,928003383,9
諾亞機械工程行,982104412,9
諾利嘉股份有限公司,277303369,9
諾斯媚達國際有限公司,287735519,9
諾諾鞋業有限公司,287718350,9
諾貝爾生物有限公司,228802913,9
諾迪科技股份有限公司,222540858,9
謀惠基企業股份有限公司,277137182,9
謄騏國際股份有限公司,35905018,8
謙億國際有限公司,424822306,9
謙商旅股份有限公司谷墨分公司,94539381,8
謙恩企業社,73837203,8
謙成企業有限公司,227330887,9
謙易開發工程有限公司,222185080,9
謙榮實業有限公司,76106398,8
謙臻科技股份有限公司,79616168,8
謙藝商業設計有限公司,47275603,8
謙豐科技有限公司,935233317,9
謙順工程有限公司,77275477,8
謝政吉建築師事務所,229615268,9
謝記產業有限公司,33668966,8
謬思國際有限公司,223116881,9
謹誠實業社,987108765,9
證豐實業股份有限公司,62387631,8
證達實業有限公司,226959660,9
譚誠裝潢工程行,286668872,9
譜傑科技有限公司,73113458,8
譯鴻工程行,76075237,8
議晟國際企業股份有限公司,226888111,9
譽太企業有限公司,229771343,9
譽展實業有限公司,955768216,9
譽得有限公司,223462319,9
譽盛實業有限公司,33709292,8
譽盛股份有限公司,287126629,9
譽賢有限公司,33270768,8
譽通企業有限公司,34596333,8
譽鼎技研股份有限公司,287802535,9
讚億有限公司,65962782,8
讚新包裝有限公司,33239955,8
讚耀國際有限公司,255740888,9
谷原科技有限公司,34367979,8
谷商金屬工業股份有限公司,62616183,8
谷旻電機有限公司,226809431,9
谷星企業有限公司,73736516,8
谷晉管理顧問有限公司,35231393,8
谷村車業有限公司,47355185,8
谷樺國際有限公司,224585208,9
谷汩文化國際有限公司,225432476,9
谷源營造有限公司,55329319,8
豆麥小吃舖,33825716,8
豊禾室內設計工作室,227865701,9
豐全科技股份有限公司,226926807,9
豐匯國際行銷有限公司,229906999,9
豐升原食品股份有限公司,289903838,9
豐呈科技股份有限公司,423380985,9
豐客來企業有限公司,62908339,8
豐富國際開發股份有限公司,227512864,9
豐尚有限公司,225452046,9
豐快智廚科技股份有限公司,222691790,9
豐悅企業有限公司,47376868,8
豐惠有限公司,223705622,9
豐文企業有限公司,285124699,9
豐新機械股份有限公司,62566799,8
豐旺網絡有限公司,226934588,9
豐昱精密股份有限公司,222999618,9
豐晨貿易股份有限公司,423107270,9
豐晶科技股份有限公司,33781158,8
豐曜國際貿易有限公司,982696966,9
豐格印刷事業有限公司,222266538,9
豐椿企業有限公司,229886328,9
豐洋國際有限公司,289451001,9
豐渥有限公司,76101679,8
豐源貿易股份有限公司,282212969,9
豐溥貿易有限公司,229815364,9
豐澤工程股份有限公司,422546798,9
豐燁企業有限公司,77614275,8
豐珈國際有限公司,227518805,9
豐璽科創股份有限公司,79763856,8
豐田工業有限公司,921088288,9
豐田工業有限公司瑞興營業所,921088288,9
豐田輪業行,425270081,9
豐益嘉有限公司,223761688,9
豐盛傢俱,77356785,8
豐盛號炭烤土司有限公司,225867070,9
豐磊電子股份有限公司,33225203,8
